Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/7/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Cote d'Ivoire,CIV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.23954707,35.29251939,34.39262455,33.93545168,35.88603003,36.82341128,36.40699068,36.22371933,40.69987209,36.76179757,35.76932551,32.2099927,33.51212081,35.75389082,45.69688757,36.72858255,41.74147026,42.62604184,36.52120307,34.60332236,35.00162933,35.17500349,36.42322869,36.95985991,45.3119277,46.77491298,39.49590841,33.4299902,30.48812849,32.03333564,31.68987467,30.01172634,31.90948693,29.44245287,40.52740186,41.75929966,28.05480891,28.16195104,27.18445375,28.73750163,27.79005856,27.46981463,31.36116144,28.74101341,30.14128887,31.87898023,32.84093023,30.49095272,31.01366907,35.4127413,33.49957459,35.28137635,34.9824904,29.16040266,28.15695876,27.35324379,24.94186245,25.4987866,22.69419992,22.66048877,20.99346848,22.29626784,24.26736033,24.25119063,27.59810872
Cameroon,CMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,23.75939244,20.99473486,20.62527266,22.12355169,23.38342862,26.20993168,23.01815778,20.39186958,20.69372592,25.43808981,22.68495913,22.64259686,25.05995286,23.65519781,21.0785468,27.88474819,21.86705334,33.21433786,30.39760328,33.4785942,33.44877106,23.2813706,16.69425643,16.03297487,20.70703664,20.1829144,19.99888046,20.54702225,16.39071724,21.48102051,21.61848797,24.26249197,26.65065533,21.979185,19.42860057,24.85681273,25.26121725,22.98615837,19.43691146,20.54757371,22.2454564,24.17909406,26.9786418,27.00836547,19.58241528,22.3688903,24.22968662,23.87672384,23.63910867,23.60997553,20.98914963,18.94997876,18.35109858,18.73625347,19.85009075,15.23573698,16.50888404,19.32181332,16.6141432,14.73718985
"Congo, Dem. Rep.",COD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.62529441,28.48228831,30.00276309,18.75000023,29.79008829,23.63566992,11.44961203,11.98768483,15.67134281,24.00044304,22.72951351,22.94418278,21.70009853,39.07191379,39.02779926,26.81378781,41.11115415,39.51561667,30.80300902,36.44586131,36.83218885,27.7255678,23.9564422,35.25052218,32.55352826,25.8676651,28.60495153,40.38582957,45.49794987,43.83444433,46.62177038
"Congo, Rep.",COG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.45332535,19.45955537,30.48959728,36.47289895,38.15260175,36.00822304,29.88929889,30.47945727,30.38583601,32.07549032,34.73682895,32.58172517,28.30917874,31.62251656,53.22918382,35.88807786,40.37715474,45.58499468,43.72143722,47.41176471,60.01664817,58.02104486,55.26760563,57.94544545,61.62754304,56.7882159,39.83370093,41.73430613,40.62215478,48.52420202,51.77735958,41.63458853,40.69209692,42.83637057,58.51702125,64.70457016,68.45821343,75.59663937,76.27762977,72.29007107,80.29714722,77.42002685,81.51642548,80.8123656,80.52979283,75.00508375,77.46412946,68.48539072,73.40291853,64.47991211,68.52809153,73.61173274,58.08202782,52.93434058,53.13363837,40.85704879,42.06852605,47.96273166,62.2105923,56.19881437,40.71904328,52.83657086,63.81214686,56.8959278,52.7796441
Colombia,COL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.69457914,12.9913517,12.22350581,11.98285511,11.95749707,12.13463828,9.981578768,11.21248698,11.77318696,12.53938135,13.27051699,11.96643701,13.25482296,14.92432966,14.54011365,15.81726354,17.04623593,16.86565768,16.62596607,15.2164715,16.21798079,11.85123057,10.91283459,10.4595177,11.88479234,13.80777598,18.83724644,16.9496696,16.28616763,18.00256341,18.86266903,19.0945389,16.5185547,15.18449529,14.99836183,14.53374289,15.1994617,14.84154374,15.00735084,18.34657875,15.91513972,15.38713577,14.81556968,16.57529971,16.77075142,16.97104374,17.72858775,16.43314213,18.10959514,16.42449569,16.34084476,19.27650507,18.81120528,18.08643972,16.63474911,15.65021151,14.71713928,15.14528975,15.89971968,15.86803865,13.52227556,16.19700595,20.38836799,17.83167841,15.97281921
Comoros,COM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,8.836452037,8.835326311,8.836370853,8.83593536,8.835993259,8.836740928,8.835727657,8.835939194,8.835772541,8.836624347,8.836453792,8.836287957,8.836502404,8.835914472,8.836054473,8.836404835,8.836459362,8.836305513,8.836263488,8.835953071,8.836314059,8.836260798,8.836176751,8.836129879,8.836027179,8.836281081,8.836179333,8.975341967,8.221347229,9.311938672,9.638897039,9.956403748,8.945874383,9.048395318,9.676472478,10.13619831,10.67289558,11.90131645,12.90902299,12.77346063,5.671752108,9.91703418,12.94702751,10.35488061,9.911476704
Cabo Verde,CPV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,17.07476822,21.46913769,22.92743044,24.62794582,22.77305584,22.63847867,17.60986227,18.09904103,16.70766225,19.22544523,17.13196947,16.56407354,17.28300759,13.26083108,15.04629954,17.13695269,20.19915756,27.4417263,22.79615288,20.97594563,27.00721854,29.80941288,32.54495671,31.36435117,32.00417307,37.77736046,45.13220526,33.74589812,45.93580455,41.36029331,30.28382268,32.87426103,37.46345323,37.51683857,37.24829248,41.13520163,41.47294872,42.06880358,45.86599346,46.70503314,25.29337077,23.84979836,38.68425422,38.32339187,41.85727712
Costa Rica,CRI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.18510602,20.86163431,22.72327588,22.08741883,24.41937538,22.56331818,24.78080519,24.88184845,27.76639998,26.59628974,27.835084,26.79417235,30.22712335,30.79981077,33.14315574,30.06200701,28.90895548,30.86891026,28.18118938,26.92283179,26.47788286,43.26835646,45.0838985,36.03724268,34.38199531,30.72320202,31.34099253,31.63231452,34.0243173,34.85115542,34.19026834,33.40610643,35.28175224,36.03722388,35.88465867,38.1292145,40.01199302,41.60906831,43.96284105,42.55786576,42.93032217,40.5085725,39.22453521,40.67171292,42.20765346,43.46452236,43.31403511,40.58213751,38.80646065,34.63230503,32.82941135,32.47247088,31.65131734,30.59164936,31.36291528,29.99565786,31.2600963,32.76268315,33.73851078,34.32532156,31.90649766,36.17635703,42.40519611,38.91563204,38.53179405
Caribbean small states,CSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,32.62535927,32.62576066,32.62630523,32.62411669,32.61374859,32.63686369,32.62777254,32.62902344,32.61317332,32.56191055,32.7524368,32.58231866,32.63527874,32.53392271,32.30559689,33.70506544,31.73173012,32.90007856,32.02714235,31.16396859,30.23904521,21.93117971,16.91826697,13.19420995,13.23971374,13.40151187,15.31336107,14.92396797,14.25261422,14.53747908,14.13002938,13.23447719,11.52706867,12.95193475,16.02177839,21.01804345,18.71345473,20.33635987,20.56760566,17.45972938,22.57026489,25.10363821,25.5109993,24.10043034,22.08388454,17.14738881,14.98253135,14.55127048,14.52273339,12.21337438,8.168004635,34.89362693,40.48962791,43.51969665,
Curacao,CUW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.49628496,63.39065248,60.85344206,69.4667582,60.68401394,55.53953322,72.98567126,80.79582169,74.29898279,75.93212143,68.49411643,62.99550991,59.62968928,63.24600087,,,,,,
Cayman Islands,CYM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.02181706,71.5878498,69.47102557,59.63359839,,,,
Cyprus,CYP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,35.48638999,49.74543472,47.81375755,42.32970953,44.68084632,45.25845316,50.25114334,50.92204212,50.4090765,54.65829107,48.73835987,45.03716594,47.28682326,48.07855861,51.45996668,51.50056472,47.08565081,49.45696026,47.49137428,47.68948392,66.76329377,70.20766725,69.18560901,68.69748147,66.926464,69.96282392,68.20885507,62.40530678,57.76212795,56.88980309,55.6921065,53.43581088,53.25898013,50.08169582,48.7222504,50.33452585,53.45408858,55.27838094,61.29659043,65.95170487,70.01730313,70.48405223,73.83647914,74.51113462,75.7588676,79.64725272,90.75783316,105.6217661,97.15784521,96.69138645
Czechia,CZE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.69151265,38.15791137,39.57890868,39.65765929,36.83713572,39.92843951,37.89903703,40.01809906,41.81380839,42.4907874,47.82222778,48.6218414,44.7797458,46.56732306,56.89947817,61.75886645,64.88698257,66.15054235,63.03422063,58.47578447,64.89159802,70.25063761,75.10481048,75.58039545,81.35103521,80.01256714,78.10833301,77.68443262,75.60978149,72.12485114,67.76097323,70.55004514,72.40942814,68.9779443,69.23935971
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,15.06528971,14.49934154,14.49226755,15.29110223,18.16077867,17.03914159,17.99619233,17.9048238,17.56304415,17.750139,18.54341093,20.05069719,20.78279838,20.20661401,21.63478329,22.84314787,21.19818707,20.59660396,21.00195884,22.20643588,22.74041178,23.56601177,22.08954962,19.8790217,20.60570614,21.48152827,22.28216908,24.70139997,25.66016091,26.02987618,29.68065325,30.56041138,31.19045049,31.26784511,33.93521264,35.95314979,38.96944992,40.63680563,40.94254889,35.44172642,39.48326873,41.62998897,42.66881637,41.66865461,41.6838907,42.60444315,41.6238177,42.32598143,42.60739173,42.38630449,39.16918385,42.65758365,45.78051772,43.40234856,42.10026804
Djibouti,DJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.4141025,157.9493278,145.4213075,103.7640251,150.0983615,156.6199865,166.7178645,117.134854,142.728194,159.2507355,150.0215682,160.7916306
Dominica,DMA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,28.04137341,26.7370197,26.97166936,26.7175029,27.15103087,26.82388354,26.40829873,27.9844989,30.68751585,29.41051998,28.28371862,28.39904462,27.43758977,29.22187103,32.64800906,36.32097763,36.06986791,36.10805536,36.43841713,36.55138857,32.42062573,31.77085886,33.61939503,35.45055316,36.43094121,37.6944387,36.9421011,36.58775796,36.88598434,36.64333058,37.0972755,37.82744404,37.21070819,39.36557242,44.87868358,45.52958624,45.66535535,43.77314716,43.82154481,47.37512123,50.68436613,51.39748723,53.97091873,46.99890975,50.59078054,54.08362725,55.08084261,54.92090924,54.83340375,55.81432157,53.7439529,55.34595156,56.98336838,58.95060792,55.03689732,58.82542378,70.54846983,67.95964338,69.72697257
Dominican Republic,DOM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.59489542,23.25331807,23.86846257,20.72704302,19.69578975,16.30447022,16.3431243,18.08078856,18.48762858,18.48029256,17.95302551,18.00984896,21.27642729,22.56078629,25.61902823,28.87882021,22.29488336,21.0745415,18.64670222,22.02645232,20.34574063,21.61355108,16.43991896,16.97814608,21.73342301,26.16301953,22.93953838,25.5254959,34.48172022,30.67167221,30.61070791,40.07797316,36.80375032,36.3893324,36.20853992,35.22672162,34.88670973,35.22228754,34.30988428,34.98110211,35.49782514,31.89062009,30.72401016,42.15299816,41.14747664,28.33113815,28.22491627,26.76202201,23.9483515,21.09318261,22.77511862,24.32696021,24.7666214,25.38381771,25.40690269,24.03683472,24.19386704,24.17975196,23.99308964,23.32533259,18.79720724,21.5282998,22.02618662,21.32331653,22.7679274
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.0431726,46.24455689,19.79387268,24.68468205,25.08405873,22.60394356,25.98619752,23.43441677,23.1356346,23.78877682,22.0727334,18.44251915,20.44956198,25.503663,38.74904361,33.68893622,33.05458393,30.58656693,25.53583672,31.14830021,34.33846147,34.58725077,30.92485632,27.94180611,25.71001618,23.58393289,12.85475734,14.27247473,15.50786788,18.63926334,23.44368508,29.11782217,25.31959428,21.783877,22.53072525,26.19477598,29.76044833,30.90631138,22.57835401,28.15011312,42.06971772,34.1212314,33.1371641,35.66906353,38.39295946,44.3712829,45.76413427,44.72015567,45.64718181,32.58600627,34.98822961,35.98808641,34.382792,30.79936493,27.61948637,20.52814168,18.48668797,20.33367952,23.42310574,20.40794195,15.53520111,23.44436729,30.80897855,23.61953637,
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,5.426926999,5.447137661,5.979470289,6.325330545,6.163804062,5.97009047,5.82105065,5.838018788,6.212526674,5.931871204,5.767311334,5.969050002,6.584058179,8.799049422,11.88670869,10.31632664,11.56184286,11.92066766,14.45609537,16.97912221,19.55467281,19.94594465,17.71169218,17.6396244,17.97360703,15.75168906,15.3561008,19.37325701,21.47516216,21.52880213,23.40199451,25.02564638,26.20510782,26.96472653,28.35145459,28.35837024,27.81080886,29.59916237,30.30545048,29.71815128,33.04612421,30.77051208,31.536089,34.33406249,37.98756705,40.18675556,41.24291953,39.96545749,37.12957695,28.96017763,30.84035586,30.44379555,29.04662603,27.94960509,26.92153491,24.62135926,23.01521337,23.45044221,22.97212099,22.0569161,21.5121432,23.07932067,24.45838639,23.04137325,24.07685634
Early-demographic dividend,EAR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.05891187,12.74270586,12.50076547,12.89737183,11.51902667,11.08980971,11.7928882,11.76952822,11.51795092,11.12791905,11.59109341,12.20418161,13.58447658,17.31357482,21.63318824,20.57176061,21.38080783,21.33324159,18.84679912,21.81847272,23.320563,22.39948355,20.68391409,18.82880019,18.03595889,16.78374862,14.24372489,16.29653366,17.21878971,18.6751407,19.33618535,19.03276788,18.70564114,17.94509296,19.08766135,21.63130368,22.54406294,22.55534895,21.36253614,21.86732439,24.6249472,23.45940654,25.3226508,26.071253,27.895257,29.5668116,30.52400226,29.80325943,31.34030544,25.9675421,27.4338708,29.02794229,28.57630359,28.01976366,26.32349328,23.4266367,22.60937525,23.53275859,25.76311223,24.71497631,22.36949774,25.59743873,28.37351779,25.79332465,25.23900556
East Asia & Pacific,EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.48087574,11.74659117,12.23600395,12.17010349,12.05897949,11.48134638,11.16168505,10.95674788,11.02428678,10.94353724,11.01687285,11.70857412,11.44989719,12.16030158,15.12593189,14.23072215,15.57890091,15.4084952,14.49723803,15.91184993,18.66960889,19.32361016,18.7173869,18.31641984,19.43663974,18.54218772,15.99748797,16.34674466,16.44429226,17.11273271,17.62692835,17.6229607,17.93445141,17.55436958,18.07686578,18.79550742,20.27212387,22.30371289,22.81723403,21.59824554,23.61979191,23.45485053,24.79651814,26.34693168,29.21051063,31.57590899,34.67135151,36.14726401,35.75880055,29.11153092,31.88788275,32.42805091,31.6538782,32.14485197,32.01053646,29.91878993,27.88103367,28.89162796,28.8156767,27.61268444,26.29394233,28.68372045,31.13281021,29.73835019,31.1348485
Europe & Central Asia (excluding high income),ECA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.82617053,23.09598001,24.70082437,21.80140319,28.88939667,27.4006628,26.89515595,28.54628661,24.89738963,24.17183515,27.57235051,32.89093204,31.21938917,30.22919947,32.06930861,30.27421526,31.0983907,30.95310267,33.92163268,30.56552534,30.14485469,33.94879559,34.06035112,31.52067926,31.96370334,29.12735029,28.31068257,31.58325096,36.54273347,36.7350833,32.08371607,37.72202137,40.88719219,35.02789475,32.31696906
Europe & Central Asia,ECS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,20.13362268,20.19026697,20.2016626,21.2893902,24.34192544,22.72286124,23.77575238,24.22866744,24.05966293,24.5815404,25.10416299,26.3625962,26.26916704,26.49431906,28.21799011,28.44937557,25.50748384,24.86046685,24.890969,26.04814788,25.4636316,24.88853493,27.28651024,26.36541834,27.28263601,28.51114085,28.75742046,30.4246793,30.65660635,31.10127495,34.4314755,34.43256285,33.59040071,32.92396439,34.19904899,35.42347964,37.2309367,37.47179889,38.50332894,34.60097956,37.72284861,40.05054004,40.61747125,40.50422912,40.7556147,41.55791448,41.5651887,43.10537239,44.5311084,44.45871312,41.84374165,45.38938628,49.75193894,46.51386143,45.04085436
Ecuador,ECU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.54757461,8.957492997,10.2414995,9.233321693,8.900053901,8.979657187,10.48569999,10.10718657,11.0421656,8.502945502,9.441228157,10.58040612,12.40791217,17.87803768,22.65205055,16.07089364,16.03563594,16.30287683,14.73198271,17.90807849,17.14802649,14.61784584,14.65649112,15.55961496,17.3764204,19.68137097,15.62940348,15.36608707,19.005851,20.28304897,22.76437202,23.67458359,24.13374014,20.03584083,20.27981807,21.28690337,22.27328469,21.53492621,17.89195087,26.37754164,37.55105976,27.60713372,25.71441688,26.84177352,29.09968866,32.6271488,35.70168517,37.4824331,40.27630087,29.30962883,32.48569518,36.11336944,34.83141082,32.37526651,31.35503669,22.75448573,20.53929116,21.48558739,23.54387013,24.0486346,23.28356216,27.06597558,30.92524569,28.56592959,30.27860068
"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.86619334,17.64630718,15.05238008,17.75885746,18.3980464,17.13087619,16.33337423,16.82578507,11.79992123,13.45283159,13.56821589,13.24169802,12.7102388,13.53515136,20.36741034,18.16794181,17.16731796,21.58613381,19.903171,26.49273846,30.51463829,30.96143632,26.33327396,22.93233083,20.56962025,18.230563,13.83219955,12.62135922,17.37012987,17.79220779,20.35490605,27.46666667,28.39683681,25.83762887,22.57142857,22.54901961,20.74978204,18.8416698,16.21433542,15.0520156,16.20111732,17.47978812,18.31617841,21.79640719,28.22996085,30.34354689,29.94981383,30.24973147,33.04299274,24.95682211,21.34924581,20.56742761,16.39696662,17.01784562,14.24413146,13.18384549,10.34546394,15.01408682,17.98465561,16.64403145,12.47277574,10.56115022,15.08702582,19.10609134,16.37624221
Euro area,EMU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,18.98236148,19.00239715,19.31861397,20.16354996,23.21393815,21.69977786,22.71457991,23.05320929,22.90991976,23.64288741,23.98237064,25.57214962,25.47329499,25.60460144,27.24749749,27.52817799,24.66013298,23.97115885,24.37652558,25.49700985,25.11314524,25.05291132,24.75525603,24.76074435,26.16767704,27.76561901,28.13625082,30.43140724,31.02044803,31.30741786,35.01560123,34.99925408,34.36185283,33.39460768,34.8705536,36.15739527,38.05846172,39.11657527,39.4107207,34.52500323,38.42262725,41.16155483,42.79352814,42.98813234,43.5402511,45.02356961,44.56595724,46.25807609,47.05500164,47.30788984,44.55476632,48.47802242,53.94349979,50.55947857,49.56761384
Eritrea,ERI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.42360635,30.55669092,28.01966292,22.38801936,29.23377036,29.61482279,14.83448359,9.534407549,9.670620594,10.80704036,11.78118084,6.442327834,5.775398982,6.16571332,6.899509392,5.771852584,4.428756649,4.528623859,6.378376598,18.15483726,,,,,,,,,,,,,
Spain,ESP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,12.15230742,13.03669644,13.36293485,13.34533265,13.20822634,12.39795879,12.58936251,13.27555877,13.90438276,13.72868258,14.3163738,16.31259935,17.00749946,19.10946154,21.34118897,20.90208621,18.22989597,17.75656769,17.33375686,16.63209347,15.75294334,15.78892915,16.21652231,17.74058398,20.34748938,21.86616666,23.0731001,25.71608047,26.14987787,26.38977088,28.58892257,27.87684854,26.56426727,25.61559171,25.38825825,24.94057893,25.18348697,25.92309713,25.54780876,22.98539595,25.82781334,29.38841011,31.29973628,32.75545702,33.21933993,33.29868496,33.57703298,34.90039521,34.87481399,34.67556293,30.48102485,33.75708433,39.75513039,38.05925821,37.29278279
Estonia,EST,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.12678128,69.09730482,65.90134741,61.27924956,70.38236589,73.6343458,69.86610792,61.62739432,61.29538898,57.9390215,57.14734209,61.0658452,65.42249302,63.25635467,62.59540891,66.38882474,60.86142182,75.0459409,86.26961752,85.39809037,83.45411064,80.58973523,76.03446023,75.47686216,74.30555838,72.90049516,72.01915435,68.15455341,79.54619179,86.66383666,77.857703,76.27209275
Ethiopia,ETH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6868532,13.7672982,12.48407356,11.64161991,9.363313597,7.812062582,7.629374715,8.372678156,7.939965025,7.127199897,7.631709191,8.243960378,6.59591829,5.554553311
European Union,EUU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,19.39026579,19.40978357,19.68691486,20.65616707,23.76787577,22.17211277,23.05355956,23.34906548,23.22154611,24.03903737,24.39437675,25.95992117,25.93284445,26.19791998,27.80699846,28.05137761,25.19266147,24.55237762,24.96293166,26.03185104,25.61503928,25.46431118,25.21465612,25.28965936,26.697792,28.34020353,28.67126485,30.95575872,31.55747651,31.87869796,35.59480932,35.55774568,34.9381669,34.12982204,35.72270083,37.12846495,39.19248072,40.23271153,40.56756533,35.74310161,39.68481784,42.45119,44.00110318,44.20786762,44.82725223,46.18432064,45.79457185,47.44453545,48.2297316,48.50939679,45.7385638,49.63823746,55.27844247,51.9471868,50.69967593
Fragile and conflict affected situations,FCS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,23.86793317,22.56608224,23.65102588,23.60214359,25.67861579,22.1316363,23.54493372,26.84890449,27.85783892,29.57594257,30.81996435,31.29187357,28.88156665,28.71417798,29.49552786,27.99828252,25.65415789,25.00664756,23.90984109,23.02738833,22.14502441,21.26609368,25.54313212,31.41689055,34.07431106,35.79945965,36.3572178,37.7920624,37.45215102,37.61269781,42.04830408,39.76820894,39.14713015,37.32944883,38.61951229,40.27850315,43.08317087,43.82895236,44.90278142,36.08330811,38.41304937,38.96739268,38.93491301,38.25019533,36.80600423,35.78157113,35.33333024,38.1663151,39.14922059,40.61831811,36.21434343,39.92177325,46.28478028,43.09631867,41.55117954
Fiji,FJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,48.53694739,43.03285985,43.23136339,43.60882126,42.82913824,44.33302947,41.6638161,45.31122031,56.36180398,62.66962097,62.34343434,57.31145935,51.89736019,52.3567889,56.40641951,55.29611318,62.8648902,61.15124602,60.93773786,61.20185627,65.38644571,60.95427964,61.80035917,60.27010914,54.20084805,54.06746032,50.0816794,48.60204776,57.12477872,49.43641173,57.43440206,59.28059298,61.1111437,56.87342832,52.33427559,48.83675558,46.64724139,46.01556504,47.74879577,48.46090215,27.82957341,27.25332827,48.17411538,56.96641605,
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.35479993,14.95630701,13.65308165,13.38976757,13.54546171,14.01085102,14.00837547,13.86368407,13.9460704,14.74223151,16.51311314,17.05507076,17.23348734,18.18135975,21.43397032,19.60420656,20.11631991,21.01681911,21.28105279,21.71471259,21.99911626,23.05105748,22.38469071,23.43504815,24.90673721,24.41579208,21.38369218,20.63183519,21.42223732,22.79411073,21.98870126,22.41426887,22.44540389,21.81630939,22.75051229,23.68965492,24.12300275,26.63032505,27.2527671,27.20697732,29.75804899,29.43060351,28.73070176,27.13696767,27.53810386,28.16355653,28.92784848,28.85853447,29.19905968,25.88094823,27.82648809,29.53884734,30.35567865,30.59128534,30.7418129,31.69349473,31.49821007,32.31183404,32.91798189,32.88955939,28.55722282,31.28804993,36.50366889,34.28003058,33.24408425
Faroe Islands,FRO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,46.47941516,41.65061015,36.66854566,41.91856108,32.35161871,38.52832646,31.51973819,34.65195892,39.40345369,37.87199348,38.83998553,48.32889071,40.51530059,35.50929823,38.617737,41.28550218,35.31610374,33.60735624,36.24127258,36.49538462,33.68108108,35.14382022,38.07796917,39.88083008,36.47290994,39.82519789,36.45705521,40.19454032,43.82778338,48.36657497,48.39353785,43.79813539,43.57646084,40.73267327,49.84315092,48.74331117,46.65054642,48.76191687,51.33555927,51.5631634,49.06372622,46.77339478,43.70088646,42.04491614,41.79952828,42.13022956,45.97477489,43.65865349,46.72339906,52.43447363,52.55947936,55.44296257,53.41428816,53.21649246,54.53633397,56.36479138,52.81800664,55.7701753,47.42790135,52.47501118,62.20971928,57.71889615,
"Micronesia, Fed. Sts.",FSM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,4.280091418,,,,,,,,,,,,18.20365357,18.41332292,18.0259241,18.75305828,16.4620322,17.97109638,19.24132748,18.08284113,18.76488441,15.52806407,16.71599105,18.08150842,22.48094921,23.32066985,21.87205433,23.69035115,24.71426424,29.88778871,30.39742206,31.82842674,27.06500271,28.2724,30.6008078,36.37357143,26.79413706,17.2494599,20.01828658,21.74886407,28.33609925,27.46989928
Gabon,GAB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.17098666,31.21169298,31.71425748,47.10299506,41.89186987,43.24324324,39.73510592,48.05390719,48.42248329,54.6554602,49.72065928,66.31769743,73.08743779,58.84543141,57.54640839,49.52422145,45.58475873,51.59374094,61.75816024,58.48588272,64.72019465,63.36350643,61.59475145,61.32476979,59.09266161,62.57247584,35.19131246,42.69492039,36.73058397,45.79558218,46.03850426,47.26345929,46.07555286,48.79461351,61.67563998,59.38699903,62.66324499,61.30401081,47.40635161,59.61250435,69.03217671,54.27523248,52.60889969,51.9294345,55.03915528,60.00867276,60.57181652,58.52860459,62.19971201,52.17173218,57.66349238,61.74437213,60.95034144,57.35740588,44.52089239,46.0320085,44.03534729,50.22675397,54.29907649,51.43107323,47.59948282,60.93912049,67.57873319,64.16624386,65.27766661
